port_label,quarter_label,index_label,MissingValue
"Algeria, Skikda",Q2 2013,42.59,
"Algeria, Skikda",Q3 2013,49.86,
"Algeria, Skikda",Q4 2013,48.73,
"Algeria, Skikda",Q1 2014,48.88,
"Algeria, Skikda",Q2 2014,52.16,
"Algeria, Skikda",Q3 2014,46.87,
"Algeria, Skikda",Q4 2014,44.95,
"Algeria, Skikda",Q1 2015,45.16,
"Algeria, Skikda",Q2 2015,47.87,
"Algeria, Skikda",Q3 2015,47.55,
"Algeria, Skikda",Q4 2015,47.55,
"Algeria, Skikda",Q1 2016,47.26,
"Algeria, Skikda",Q2 2016,44.1,
"Algeria, Skikda",Q3 2016,43.88,
"Algeria, Skikda",Q4 2016,44.55,
"Algeria, Skikda",Q1 2017,38.61,
"Algeria, Skikda",Q2 2017,38.61,
"Algeria, Skikda",Q3 2017,54.02,
"Algeria, Skikda",Q4 2017,54.25,
"Algeria, Skikda",Q1 2018,54.25,
"Algeria, Skikda",Q2 2018,54.26,
"Algeria, Skikda",Q3 2018,53.51,
"Algeria, Skikda",Q4 2018,47.56,
"Algeria, Skikda",Q1 2019,46.19,
"Algeria, Skikda",Q2 2019,59.12,
"Algeria, Skikda",Q3 2019,58.1,
"Algeria, Skikda",Q4 2019,58.11,
"Algeria, Skikda",Q1 2020,57.52,
"Algeria, Skikda",Q2 2020,57.47,
"Algeria, Skikda",Q3 2020,67,
"Algeria, Skikda",Q4 2020,56.5,
"Algeria, Skikda",Q1 2021,43.96,
"Algeria, Skikda",Q2 2021,43.93,
"Algeria, Skikda",Q3 2021,50.4,
"Algeria, Skikda",Q4 2021,49.91,
"Algeria, Skikda",Q1 2022,49.95,
"Algeria, Skikda",Q2 2022,55.68,
"Algeria, Skikda",Q3 2022,65.97,
"Algeria, Skikda",Q4 2022,65.85,
"Algeria, Skikda",Q1 2023,60.11,
"Algeria, Skikda",Q2 2023,68.12,
"Algeria, Skikda",Q3 2023,64.95,
"Algeria, Skikda",Q4 2023,66.03,
"Algeria, Skikda",Q1 2024,64.76,
"Algeria, Skikda",Q2 2024,62.21,
"Algeria, Skikda",Q3 2024,66.6,
"Algeria, Skikda",Q4 2024,62.8,
"Algeria, Skikda",Q1 2025,62.84,
"American Samoa, Pago Pago",Q1 2006,65.68,
"American Samoa, Pago Pago",Q2 2006,65.66,
"American Samoa, Pago Pago",Q3 2006,86.42,
"American Samoa, Pago Pago",Q4 2006,81.55,
"American Samoa, Pago Pago",Q1 2007,80.91,
"American Samoa, Pago Pago",Q2 2007,80.91,
"American Samoa, Pago Pago",Q3 2007,81.59,
"American Samoa, Pago Pago",Q4 2007,69.73,
"American Samoa, Pago Pago",Q1 2008,69.73,
"American Samoa, Pago Pago",Q2 2008,71.22,
"American Samoa, Pago Pago",Q3 2008,64.71,
"American Samoa, Pago Pago",Q4 2008,64.31,
"American Samoa, Pago Pago",Q1 2009,61.53,
"American Samoa, Pago Pago",Q2 2009,61.53,
"American Samoa, Pago Pago",Q3 2009,48.73,
"American Samoa, Pago Pago",Q4 2009,48.73,
"American Samoa, Pago Pago",Q1 2010,48.73,
"American Samoa, Pago Pago",Q2 2010,43.01,
"American Samoa, Pago Pago",Q3 2010,39.51,
"American Samoa, Pago Pago",Q4 2010,39.51,
"American Samoa, Pago Pago",Q1 2011,39.99,
"American Samoa, Pago Pago",Q2 2011,45.16,
"American Samoa, Pago Pago",Q3 2011,38.13,
"American Samoa, Pago Pago",Q4 2011,38.13,
"American Samoa, Pago Pago",Q1 2012,38.13,
"American Samoa, Pago Pago",Q2 2012,38.4,
"American Samoa, Pago Pago",Q3 2012,38.4,
"American Samoa, Pago Pago",Q4 2012,37.76,
"American Samoa, Pago Pago",Q1 2013,37.13,
"American Samoa, Pago Pago",Q2 2013,37.13,
"American Samoa, Pago Pago",Q3 2013,48.43,
"American Samoa, Pago Pago",Q4 2013,48.43,
"American Samoa, Pago Pago",Q1 2014,44.21,
"American Samoa, Pago Pago",Q2 2014,41.98,
"American Samoa, Pago Pago",Q3 2014,41.98,
"American Samoa, Pago Pago",Q4 2014,47.82,
"American Samoa, Pago Pago",Q1 2015,47.81,
"American Samoa, Pago Pago",Q2 2015,47.81,
"American Samoa, Pago Pago",Q3 2015,47.78,
"American Samoa, Pago Pago",Q4 2015,50.03,
"American Samoa, Pago Pago",Q1 2016,51.33,
"American Samoa, Pago Pago",Q2 2016,44.72,
"American Samoa, Pago Pago",Q3 2016,50.41,
"American Samoa, Pago Pago",Q4 2016,50.48,
"American Samoa, Pago Pago",Q1 2017,50.74,
"American Samoa, Pago Pago",Q2 2017,50.74,
"American Samoa, Pago Pago",Q3 2017,51.38,
"American Samoa, Pago Pago",Q4 2017,51.38,
"American Samoa, Pago Pago",Q1 2018,51.87,
"American Samoa, Pago Pago",Q2 2018,52.44,
"American Samoa, Pago Pago",Q3 2018,52.34,
"American Samoa, Pago Pago",Q4 2018,54.07,
"American Samoa, Pago Pago",Q1 2019,54.07,
"American Samoa, Pago Pago",Q2 2019,54.07,
"American Samoa, Pago Pago",Q3 2019,54.07,
"American Samoa, Pago Pago",Q4 2019,54.7,
"American Samoa, Pago Pago",Q1 2020,58.81,
"American Samoa, Pago Pago",Q2 2020,58.81,
"American Samoa, Pago Pago",Q3 2020,58.8,
"American Samoa, Pago Pago",Q4 2020,58.56,
"American Samoa, Pago Pago",Q1 2021,58.58,
"American Samoa, Pago Pago",Q2 2021,58.58,
"American Samoa, Pago Pago",Q3 2021,58.98,
"American Samoa, Pago Pago",Q4 2021,57.16,
"American Samoa, Pago Pago",Q1 2022,55.27,
"American Samoa, Pago Pago",Q2 2022,55.27,
"American Samoa, Pago Pago",Q3 2022,55.27,
"American Samoa, Pago Pago",Q4 2022,55.27,
"American Samoa, Pago Pago",Q1 2023,59.82,
"American Samoa, Pago Pago",Q2 2023,56.53,
"American Samoa, Pago Pago",Q3 2023,57.18,
"American Samoa, Pago Pago",Q4 2023,57.81,
"American Samoa, Pago Pago",Q1 2024,57.81,
"American Samoa, Pago Pago",Q2 2024,57.96,
"American Samoa, Pago Pago",Q3 2024,51.86,
"American Samoa, Pago Pago",Q4 2024,51.8,
"American Samoa, Pago Pago",Q1 2025,51.8,
"Angola, Cabinda",Q1 2006,17.4,
"Angola, Cabinda",Q2 2006,17.43,
"Angola, Cabinda",Q3 2006,17.91,
"Angola, Cabinda",Q4 2006,17.91,
"Angola, Cabinda",Q1 2007,18.21,
"Angola, Cabinda",Q2 2007,19.18,
"Angola, Cabinda",Q3 2007,20.09,
"Angola, Cabinda",Q4 2007,20.09,
"Angola, Cabinda",Q1 2008,12.62,
"Angola, Cabinda",Q2 2008,25.51,
"Angola, Cabinda",Q3 2008,25.51,
"Angola, Cabinda",Q4 2008,25.51,
"Angola, Cabinda",Q1 2009,16.34,
"Angola, Cabinda",Q2 2009,16.34,
"Angola, Cabinda",Q3 2009,16.34,
"Angola, Cabinda",Q4 2009,16.34,
"Angola, Cabinda",Q1 2010,29.79,
"Angola, Cabinda",Q2 2010,33.65,
"Angola, Cabinda",Q3 2010,42.53,
"Angola, Cabinda",Q4 2010,29.91,
"Angola, Cabinda",Q1 2011,30.12,
"Angola, Cabinda",Q2 2011,25.29,
"Angola, Cabinda",Q3 2011,25.29,
"Angola, Cabinda",Q4 2011,21.67,
"Angola, Cabinda",Q1 2012,21.67,
"Angola, Cabinda",Q2 2012,35.84,
"Angola, Cabinda",Q3 2012,26.84,
"Angola, Cabinda",Q4 2012,28.91,
"Angola, Cabinda",Q1 2013,28.76,
"Angola, Cabinda",Q2 2013,28.76,
"Angola, Cabinda",Q3 2013,28.76,
"Angola, Cabinda",Q4 2013,17.73,
"Angola, Cabinda",Q1 2014,17.73,
"Angola, Cabinda",Q2 2014,13.66,
"Angola, Cabinda",Q3 2014,13.66,
"Angola, Cabinda",Q4 2014,19.34,
"Angola, Cabinda",Q1 2015,19.34,
"Angola, Cabinda",Q2 2015,13.66,
"Angola, Cabinda",Q3 2015,13.66,
"Angola, Cabinda",Q4 2015,15.89,
"Angola, Cabinda",Q1 2016,15.89,
"Angola, Cabinda",Q2 2016,9.69,
"Angola, Cabinda",Q3 2016,9.69,
"Angola, Cabinda",Q4 2016,9.69,
"Angola, Cabinda",Q1 2017,9.69,
"Angola, Cabinda",Q2 2017,9.69,
"Angola, Cabinda",Q3 2017,9.69,
"Angola, Cabinda",Q4 2017,7.77,
"Angola, Cabinda",Q1 2018,7.77,
"Angola, Cabinda",Q2 2018,7.77,
"Angola, Cabinda",Q3 2018,8.32,
"Angola, Cabinda",Q4 2018,8.32,
"Angola, Cabinda",Q1 2019,8.32,
"Angola, Cabinda",Q2 2019,8.32,
"Angola, Cabinda",Q3 2019,8.32,
"Angola, Cabinda",Q4 2019,8.32,
"Angola, Cabinda",Q1 2020,7.63,
"Angola, Cabinda",Q2 2020,7.63,
"Angola, Cabinda",Q3 2020,7.63,
"Angola, Cabinda",Q4 2020,7.63,
"Angola, Cabinda",Q1 2021,7.63,
"Angola, Cabinda",Q2 2021,7.96,
"Angola, Cabinda",Q3 2021,7.92,
"Angola, Cabinda",Q4 2021,7.92,
"Angola, Cabinda",Q1 2022,7.92,
"Angola, Cabinda",Q2 2022,7.92,
"Angola, Cabinda",Q3 2022,7.92,
"Angola, Cabinda",Q4 2022,8.86,
"Angola, Cabinda",Q1 2023,8.86,
"Angola, Cabinda",Q2 2023,8.86,
"Angola, Cabinda",Q3 2023,8.86,
"Angola, Cabinda",Q4 2023,8.86,
"Angola, Cabinda",Q1 2024,8.86,
"Angola, Cabinda",Q2 2024,8.91,
"Angola, Cabinda",Q3 2024,8.91,
"Angola, Cabinda",Q4 2024,8.91,
"Angola, Cabinda",Q1 2025,8.91,
"Angola, Lobito",Q1 2006,68.49,
"Angola, Lobito",Q2 2006,71.92,
"Angola, Lobito",Q3 2006,72.83,
"Angola, Lobito",Q4 2006,75.56,
"Angola, Lobito",Q1 2007,69.46,
"Angola, Lobito",Q2 2007,80.13,
"Angola, Lobito",Q3 2007,89.84,
"Angola, Lobito",Q4 2007,83.4,
"Angola, Lobito",Q1 2008,83.4,
"Angola, Lobito",Q2 2008,96.67,
"Angola, Lobito",Q3 2008,81.08,
"Angola, Lobito",Q4 2008,87.91,
"Angola, Lobito",Q1 2009,84.75,
"Angola, Lobito",Q2 2009,82.71,
"Angola, Lobito",Q3 2009,91.39,
"Angola, Lobito",Q4 2009,91.17,
"Angola, Lobito",Q1 2010,85.14,
"Angola, Lobito",Q2 2010,83.48,
"Angola, Lobito",Q3 2010,96.23,
"Angola, Lobito",Q4 2010,93.56,
"Angola, Lobito",Q1 2011,106.31,
"Angola, Lobito",Q2 2011,101.62,
"Angola, Lobito",Q3 2011,92.31,
"Angola, Lobito",Q4 2011,92,
"Angola, Lobito",Q1 2012,90.84,
"Angola, Lobito",Q2 2012,97.36,
"Angola, Lobito",Q3 2012,98.75,
"Angola, Lobito",Q4 2012,93.59,
"Angola, Lobito",Q1 2013,96.68,
"Angola, Lobito",Q2 2013,105.48,
"Angola, Lobito",Q3 2013,106.5,
"Angola, Lobito",Q4 2013,104.62,
"Angola, Lobito",Q1 2014,110.71,
"Angola, Lobito",Q2 2014,115.21,
"Angola, Lobito",Q3 2014,109.69,
"Angola, Lobito",Q4 2014,91.89,
"Angola, Lobito",Q1 2015,95.11,
"Angola, Lobito",Q2 2015,76.82,
"Angola, Lobito",Q3 2015,78.37,
"Angola, Lobito",Q4 2015,69.4,
"Angola, Lobito",Q1 2016,73.28,
"Angola, Lobito",Q2 2016,64.36,
"Angola, Lobito",Q3 2016,64.37,
"Angola, Lobito",Q4 2016,64.37,
"Angola, Lobito",Q1 2017,64.92,
"Angola, Lobito",Q2 2017,69.98,
"Angola, Lobito",Q3 2017,69.55,
"Angola, Lobito",Q4 2017,62.85,
"Angola, Lobito",Q1 2018,47.15,
"Angola, Lobito",Q2 2018,45.45,
"Angola, Lobito",Q3 2018,36.15,
"Angola, Lobito",Q4 2018,36.56,
"Angola, Lobito",Q1 2019,46.79,
"Angola, Lobito",Q2 2019,46.59,
"Angola, Lobito",Q3 2019,40.36,
"Angola, Lobito",Q4 2019,40.11,
"Angola, Lobito",Q1 2020,41.49,
"Angola, Lobito",Q2 2020,41.59,
"Angola, Lobito",Q3 2020,40.41,
"Angola, Lobito",Q4 2020,40.41,
"Angola, Lobito",Q1 2021,42.3,
"Angola, Lobito",Q2 2021,42.9,
"Angola, Lobito",Q3 2021,42.96,
"Angola, Lobito",Q4 2021,42.91,
"Angola, Lobito",Q1 2022,42.93,
"Angola, Lobito",Q2 2022,42.93,
"Angola, Lobito",Q3 2022,42.93,
"Angola, Lobito",Q4 2022,41.97,
"Angola, Lobito",Q1 2023,43.24,
"Angola, Lobito",Q2 2023,43.24,
"Angola, Lobito",Q3 2023,43.24,
"Angola, Lobito",Q4 2023,45.53,
"Angola, Lobito",Q1 2024,46.96,
"Angola, Lobito",Q2 2024,47.57,
"Angola, Lobito",Q3 2024,46.52,
"Angola, Lobito",Q4 2024,46.52,
"Angola, Lobito",Q1 2025,42.33,
"Angola, Luanda",Q1 2006,131.46,
"Angola, Luanda",Q2 2006,137.08,
"Angola, Luanda",Q3 2006,140.12,
"Angola, Luanda",Q4 2006,130.86,
"Angola, Luanda",Q1 2007,126.83,
"Angola, Luanda",Q2 2007,132.58,
"Angola, Luanda",Q3 2007,118.52,
"Angola, Luanda",Q4 2007,125.25,
"Angola, Luanda",Q1 2008,125.92,
"Angola, Luanda",Q2 2008,120.7,
"Angola, Luanda",Q3 2008,113.26,
"Angola, Luanda",Q4 2008,124.65,
"Angola, Luanda",Q1 2009,138.14,
"Angola, Luanda",Q2 2009,138.89,
"Angola, Luanda",Q3 2009,144.93,
"Angola, Luanda",Q4 2009,142.44,
"Angola, Luanda",Q1 2010,140.69,
"Angola, Luanda",Q2 2010,138.54,
"Angola, Luanda",Q3 2010,144.22,
"Angola, Luanda",Q4 2010,143.04,
"Angola, Luanda",Q1 2011,150.24,
"Angola, Luanda",Q2 2011,145.87,
"Angola, Luanda",Q3 2011,142.1,
"Angola, Luanda",Q4 2011,147.89,
"Angola, Luanda",Q1 2012,148.51,
"Angola, Luanda",Q2 2012,162.07,
"Angola, Luanda",Q3 2012,179.45,
"Angola, Luanda",Q4 2012,184.13,
"Angola, Luanda",Q1 2013,191.89,
"Angola, Luanda",Q2 2013,190.49,
"Angola, Luanda",Q3 2013,188.36,
"Angola, Luanda",Q4 2013,187.28,
"Angola, Luanda",Q1 2014,203.32,
"Angola, Luanda",Q2 2014,190.36,
"Angola, Luanda",Q3 2014,183.41,
"Angola, Luanda",Q4 2014,171.08,
"Angola, Luanda",Q1 2015,171.97,
"Angola, Luanda",Q2 2015,176.09,
"Angola, Luanda",Q3 2015,179.22,
"Angola, Luanda",Q4 2015,175.06,
"Angola, Luanda",Q1 2016,188.75,
"Angola, Luanda",Q2 2016,175.16,
"Angola, Luanda",Q3 2016,172.8,
"Angola, Luanda",Q4 2016,170.03,
"Angola, Luanda",Q1 2017,164.29,
"Angola, Luanda",Q2 2017,151.57,
"Angola, Luanda",Q3 2017,150.27,
"Angola, Luanda",Q4 2017,152.28,
"Angola, Luanda",Q1 2018,149.31,
"Angola, Luanda",Q2 2018,151.01,
"Angola, Luanda",Q3 2018,144.74,
"Angola, Luanda",Q4 2018,135.27,
"Angola, Luanda",Q1 2019,133.77,
"Angola, Luanda",Q2 2019,148.22,
"Angola, Luanda",Q3 2019,148.11,
"Angola, Luanda",Q4 2019,157,
"Angola, Luanda",Q1 2020,145.78,
"Angola, Luanda",Q2 2020,137.02,
"Angola, Luanda",Q3 2020,141.24,
"Angola, Luanda",Q4 2020,119.16,
"Angola, Luanda",Q1 2021,119.19,
"Angola, Luanda",Q2 2021,116.37,
"Angola, Luanda",Q3 2021,117.47,
"Angola, Luanda",Q4 2021,115.75,
"Angola, Luanda",Q1 2022,115.7,
"Angola, Luanda",Q2 2022,114.88,
"Angola, Luanda",Q3 2022,118.31,
"Angola, Luanda",Q4 2022,118.58,
"Angola, Luanda",Q1 2023,118.78,
"Angola, Luanda",Q2 2023,118.89,
"Angola, Luanda",Q3 2023,119.4,
"Angola, Luanda",Q4 2023,118.79,
"Angola, Luanda",Q1 2024,118.28,
"Angola, Luanda",Q2 2024,126.45,
"Angola, Luanda",Q3 2024,125.99,
"Angola, Luanda",Q4 2024,133.67,
"Angola, Luanda",Q1 2025,140.8,
"Angola, Malongo",Q1 2006,8.76,
"Angola, Malongo",Q2 2006,8.76,
"Angola, Malongo",Q3 2006,8.76,
"Angola, Malongo",Q4 2006,8.76,
"Angola, Malongo",Q1 2007,8.76,
"Angola, Malongo",Q2 2007,8.76,
"Angola, Malongo",Q3 2007,8.76,
"Angola, Malongo",Q4 2007,8.76,
"Angola, Malongo",Q1 2008,8.76,
"Angola, Malongo",Q2 2008,8.76,
"Angola, Malongo",Q3 2008,8.76,
"Angola, Malongo",Q4 2008,8.76,
"Angola, Malongo",Q1 2009,8.76,
"Angola, Malongo",Q2 2009,8.76,
"Angola, Malongo",Q3 2009,8.76,
"Angola, Malongo",Q4 2009,8.76,
"Angola, Malongo",Q1 2010,8.76,
"Angola, Malongo",Q2 2010,8.76,
"Angola, Malongo",Q3 2010,8.76,
"Angola, Malongo",Q4 2010,8.76,
"Angola, Malongo",Q1 2011,8.76,
"Angola, Malongo",Q2 2011,8.76,
"Angola, Malongo",Q3 2011,8.76,
"Angola, Malongo",Q4 2011,8.76,
"Angola, Malongo",Q1 2012,8.76,
"Angola, Malongo",Q2 2012,8.76,
"Angola, Malongo",Q3 2012,8.76,
"Angola, Malongo",Q4 2012,8.76,
"Angola, Malongo",Q1 2013,8.76,
"Angola, Malongo",Q2 2013,8.76,
"Angola, Malongo",Q3 2013,8.76,
"Angola, Malongo",Q4 2013,8.76,
"Angola, Malongo",Q1 2014,8.76,
"Angola, Malongo",Q2 2014,8.76,
"Angola, Malongo",Q3 2014,8.76,
"Angola, Malongo",Q4 2014,8.76,
"Angola, Malongo",Q1 2015,8.76,
"Angola, Malongo",Q2 2015,8.76,
"Angola, Malongo",Q3 2015,8.76,
"Angola, Malongo",Q4 2015,8.6,
"Angola, Malongo",Q1 2016,8.6,
"Angola, Malongo",Q2 2016,8.6,
"Angola, Malongo",Q3 2016,8.6,
"Angola, Malongo",Q4 2016,8.6,
"Angola, Malongo",Q1 2017,8.6,
"Angola, Malongo",Q2 2017,8.6,
"Angola, Malongo",Q3 2017,8.6,
"Angola, Malongo",Q4 2017,8.6,
"Angola, Malongo",Q1 2018,8.6,
"Angola, Malongo",Q2 2018,8.6,
"Angola, Malongo",Q3 2018,8.6,
"Angola, Malongo",Q4 2018,8.6,
"Angola, Malongo",Q1 2019,8.6,
"Angola, Malongo",Q2 2019,8.6,
"Angola, Malongo",Q3 2019,8.6,
"Angola, Malongo",Q4 2019,8.6,
"Angola, Malongo",Q1 2020,8.6,
"Angola, Malongo",Q2 2020,8.6,
"Angola, Malongo",Q3 2020,8.6,
"Angola, Malongo",Q4 2020,8.6,
"Angola, Malongo",Q1 2021,8.6,
"Angola, Malongo",Q2 2021,8.6,
"Angola, Malongo",Q3 2021,8.6,
"Angola, Malongo",Q4 2021,8.6,
"Angola, Malongo",Q1 2022,8.6,
"Angola, Malongo",Q2 2022,8.6,
"Angola, Malongo",Q3 2022,8.6,
"Angola, Malongo",Q4 2022,8.6,
"Angola, Malongo",Q1 2023,8.6,
"Angola, Malongo",Q2 2023,8.6,
"Angola, Malongo",Q3 2023,8.6,
"Angola, Malongo",Q4 2023,8.6,
"Angola, Malongo",Q1 2024,8.6,
"Angola, Malongo",Q2 2024,8.61,
"Angola, Malongo",Q3 2024,8.61,
"Angola, Malongo",Q4 2024,8.61,
"Angola, Malongo",Q1 2025,8.61,
"Angola, Namibe",Q1 2006,19.84,
"Angola, Namibe",Q2 2006,19.84,
"Angola, Namibe",Q3 2006,19.82,
"Angola, Namibe",Q4 2006,19.82,
"Angola, Namibe",Q1 2007,19.84,
"Angola, Namibe",Q2 2007,21.36,
"Angola, Namibe",Q3 2007,27.56,
"Angola, Namibe",Q4 2007,29.1,
"Angola, Namibe",Q1 2008,28.46,
"Angola, Namibe",Q2 2008,44.67,
"Angola, Namibe",Q3 2008,46.03,
"Angola, Namibe",Q4 2008,46.03,
"Angola, Namibe",Q1 2009,45.01,
"Angola, Namibe",Q2 2009,41.06,
"Angola, Namibe",Q3 2009,47.15,
"Angola, Namibe",Q4 2009,47.15,
"Angola, Namibe",Q1 2010,52.32,
"Angola, Namibe",Q2 2010,49.45,
"Angola, Namibe",Q3 2010,49.53,
"Angola, Namibe",Q4 2010,39.35,
"Angola, Namibe",Q1 2011,48.34,
"Angola, Namibe",Q2 2011,49.32,
"Angola, Namibe",Q3 2011,39.09,
"Angola, Namibe",Q4 2011,37.78,
"Angola, Namibe",Q1 2012,36.64,
"Angola, Namibe",Q2 2012,50.99,
"Angola, Namibe",Q3 2012,51.43,
"Angola, Namibe",Q4 2012,54.07,
"Angola, Namibe",Q1 2013,63.09,
"Angola, Namibe",Q2 2013,63.36,
"Angola, Namibe",Q3 2013,59.86,
"Angola, Namibe",Q4 2013,47.36,
"Angola, Namibe",Q1 2014,54.03,
"Angola, Namibe",Q2 2014,58.38,
"Angola, Namibe",Q3 2014,61.45,
"Angola, Namibe",Q4 2014,43.34,
"Angola, Namibe",Q1 2015,34.56,
"Angola, Namibe",Q2 2015,36.56,
"Angola, Namibe",Q3 2015,47.1,
"Angola, Namibe",Q4 2015,44.77,
"Angola, Namibe",Q1 2016,36.49,
"Angola, Namibe",Q2 2016,32.26,
"Angola, Namibe",Q3 2016,32.88,
"Angola, Namibe",Q4 2016,32.88,
"Angola, Namibe",Q1 2017,33.48,
"Angola, Namibe",Q2 2017,38.38,
"Angola, Namibe",Q3 2017,38.4,
"Angola, Namibe",Q4 2017,37.16,
"Angola, Namibe",Q1 2018,14.5,
"Angola, Namibe",Q2 2018,20.3,
"Angola, Namibe",Q3 2018,20.26,
"Angola, Namibe",Q4 2018,20.03,
"Angola, Namibe",Q1 2019,20.09,
"Angola, Namibe",Q2 2019,20.92,
"Angola, Namibe",Q3 2019,20.92,
"Angola, Namibe",Q4 2019,21.16,
"Angola, Namibe",Q1 2020,20.06,
"Angola, Namibe",Q2 2020,20.06,
"Angola, Namibe",Q3 2020,20.06,
"Angola, Namibe",Q4 2020,20.06,
"Angola, Namibe",Q1 2021,20.06,
"Angola, Namibe",Q2 2021,19.51,
"Angola, Namibe",Q3 2021,19.51,
"Angola, Namibe",Q4 2021,19.51,
"Angola, Namibe",Q1 2022,19.51,
"Angola, Namibe",Q2 2022,19.51,
"Angola, Namibe",Q3 2022,19.51,
"Angola, Namibe",Q4 2022,19.55,
"Angola, Namibe",Q1 2023,33.16,
"Angola, Namibe",Q2 2023,33.16,
"Angola, Namibe",Q3 2023,33.16,
"Angola, Namibe",Q4 2023,35.44,
"Angola, Namibe",Q1 2024,36.88,
"Angola, Namibe",Q2 2024,37.48,
"Angola, Namibe",Q3 2024,36.44,
"Angola, Namibe",Q4 2024,36.43,
"Angola, Namibe",Q1 2025,32.21,
"Angola, Porto Amboim",Q2 2014,16.25,
"Angola, Soyo",Q1 2006,35.86,
"Angola, Soyo",Q2 2006,43.56,
"Angola, Soyo",Q3 2006,43.61,
"Angola, Soyo",Q4 2006,43.49,
"Angola, Soyo",Q1 2007,44.92,
"Angola, Soyo",Q2 2007,51.96,
"Angola, Soyo",Q3 2007,38.97,
"Angola, Soyo",Q4 2007,38.82,
"Angola, Soyo",Q1 2008,43.09,
"Angola, Soyo",Q2 2008,36.94,
"Angola, Soyo",Q3 2008,36.9,
"Angola, Soyo",Q4 2008,36.9,
"Angola, Soyo",Q1 2009,33.41,
"Angola, Soyo",Q2 2009,33.41,
"Angola, Soyo",Q3 2009,38.08,
"Angola, Soyo",Q4 2009,37.86,
"Angola, Soyo",Q1 2010,51.57,
"Angola, Soyo",Q2 2010,52.19,
"Angola, Soyo",Q3 2010,52.35,
"Angola, Soyo",Q4 2010,44.86,
"Angola, Soyo",Q1 2011,48.92,
"Angola, Soyo",Q2 2011,53.45,
"Angola, Soyo",Q3 2011,53.45,
"Angola, Soyo",Q4 2011,51.57,
"Angola, Soyo",Q1 2012,40.46,
"Angola, Soyo",Q2 2012,52.81,
"Angola, Soyo",Q3 2012,41.41,
"Angola, Soyo",Q4 2012,42.84,
"Angola, Soyo",Q1 2013,59.13,
"Angola, Soyo",Q2 2013,54.41,
"Angola, Soyo",Q3 2013,54.39,
"Angola, Soyo",Q4 2013,46.61,
"Angola, Soyo",Q1 2014,46.61,
"Angola, Soyo",Q2 2014,39.57,
"Angola, Soyo",Q3 2014,37.6,
"Angola, Soyo",Q4 2014,37.45,
"Angola, Soyo",Q1 2015,36.33,
"Angola, Soyo",Q2 2015,38.92,
"Angola, Soyo",Q3 2015,38.27,
"Angola, Soyo",Q4 2015,48.43,
"Angola, Soyo",Q1 2016,46.98,
"Angola, Soyo",Q2 2016,38.26,
"Angola, Soyo",Q3 2016,38.26,
"Angola, Soyo",Q4 2016,38.24,
"Angola, Soyo",Q1 2017,38.22,
"Angola, Soyo",Q2 2017,38.22,
"Angola, Soyo",Q3 2017,37.9,
"Angola, Soyo",Q4 2017,24.6,
"Angola, Soyo",Q1 2018,24.6,
"Angola, Soyo",Q2 2018,37.39,
"Angola, Soyo",Q3 2018,37.22,
"Angola, Soyo",Q4 2018,37.22,
"Angola, Soyo",Q1 2019,37.22,
"Angola, Soyo",Q2 2019,37.22,
"Angola, Soyo",Q3 2019,37.22,
"Angola, Soyo",Q4 2019,37.22,
"Angola, Soyo",Q1 2020,26.51,
"Angola, Soyo",Q2 2020,26.51,
"Angola, Soyo",Q3 2020,26.51,
"Angola, Soyo",Q4 2020,26.51,
"Angola, Soyo",Q1 2021,26.51,
"Angola, Soyo",Q2 2021,26.51,
"Angola, Soyo",Q3 2021,26.51,
"Angola, Soyo",Q4 2021,26.51,
"Angola, Soyo",Q1 2022,25.66,
"Angola, Soyo",Q2 2022,25.66,
"Angola, Soyo",Q3 2022,28.25,
"Angola, Soyo",Q4 2022,28.23,
"Angola, Soyo",Q1 2023,28.23,
"Angola, Soyo",Q2 2023,28.23,
"Angola, Soyo",Q3 2023,28.23,
"Angola, Soyo",Q4 2023,28.23,
"Angola, Soyo",Q1 2024,28.23,
"Angola, Soyo",Q2 2024,28.25,
"Angola, Soyo",Q3 2024,28.25,
"Angola, Soyo",Q4 2024,28.5,
"Angola, Soyo",Q1 2025,28.54,
"Anguilla, Anguilla",Q1 2006,13.7,
"Anguilla, Anguilla",Q2 2006,12.13,
"Anguilla, Anguilla",Q2 2007,17.34,
"Anguilla, Anguilla",Q3 2007,17.34,
"Anguilla, Anguilla",Q4 2010,12.27,
"Anguilla, Anguilla",Q4 2011,16.04,
"Anguilla, Anguilla",Q1 2012,16.04,
"Anguilla, Anguilla",Q2 2012,16.04,
"Anguilla, Anguilla",Q3 2012,16.04,
"Anguilla, Anguilla",Q4 2012,16.04,
"Anguilla, Anguilla",Q1 2013,16.04,
"Anguilla, Anguilla",Q2 2013,16.04,
"Anguilla, Anguilla",Q3 2013,16.04,
"Anguilla, Anguilla",Q4 2013,16.04,
"Anguilla, Anguilla",Q1 2014,16.04,
"Anguilla, Anguilla",Q2 2014,16.04,
"Anguilla, Anguilla",Q3 2014,16.04,
"Anguilla, Anguilla",Q4 2014,16.04,
"Anguilla, Anguilla",Q1 2015,16.04,
"Anguilla, Anguilla",Q2 2015,16.04,
"Anguilla, Anguilla",Q3 2015,16.04,
"Anguilla, Anguilla",Q4 2015,16.04,
"Anguilla, Anguilla",Q1 2016,27.12,
"Anguilla, Anguilla",Q2 2016,31.67,
